TREC topic	PMID reference document	PMID to be assessed
145	11442359	11020209
145	11442359	11099941
145	11442359	11282968
145	11442359	11425923
145	11442359	11431960
145	11442359	11435802
145	11442359	11924049
145	11442359	11983761
145	11442359	12056812
145	11442359	12359500
145	11442359	12359500
145	11442359	12535700
145	11442359	12535700
145	11442359	12613659
145	11442359	12626669
145	11442359	12924483
145	11442359	12946023
145	12056812	10458611
145	12056812	10459746
145	12056812	10471483
145	12056812	10482224
145	12056812	10552257
145	12056812	10583376
145	12056812	10906799
145	12056812	10973318
145	12056812	11020209
145	12056812	11425923
145	12056812	11431960
145	12056812	11502932
145	12056812	11682269
145	12056812	11712281
145	12056812	12056812
145	12056812	12359500
145	12056812	12359500
145	12056812	12792667
145	12056812	12797957
145	12056812	14521484
145	12359500	7481382
145	12359500	10458611
145	12359500	10482224
145	12359500	10482224
145	12359500	10615891
145	12359500	10615891
145	12359500	11020209
145	12359500	11027918
145	12359500	11148249
145	12359500	11179675
145	12359500	11282968
145	12359500	11344826
145	12359500	11431960
145	12359500	11431960
145	12359500	11532254
145	12359500	12359500
145	12359500	12487973
145	12359500	12535700
145	12359500	12535700
145	12359500	12792667
145	12535700	9458119
145	12535700	9458119
145	12535700	9458119
145	12535700	9835938
145	12535700	10419584
145	12535700	10552257
145	12535700	10615891
145	12535700	11020209
145	12535700	11020209
145	12535700	11282968
145	12535700	11344826
145	12535700	11431960
145	12535700	11442359
145	12535700	11442359
145	12535700	11712280
145	12535700	11983761
145	12535700	12052911
145	12535700	12405606
145	12535700	12613659
145	12535700	12792667
145	12797957	10458611
145	12797957	10471483
145	12797957	10481905
145	12797957	10552257
145	12797957	10906799
145	12797957	10906799
145	12797957	11020209
145	12797957	11442359
145	12797957	11683899
145	12797957	11799690
145	12797957	12049942
145	12797957	12052911
145	12797957	12056812
145	12797957	12056812
145	12797957	12359500
145	12797957	12359500
145	12797957	12405608
145	12797957	12457441
145	12797957	12535700
145	12797957	12849457
